,Salinity,SO4,CH4_ug_m2_h,CO2_mg_m2_h,Sample,mcr.H2,mcr.Ac,MOB.I,MOB.IIa,MOB.IIb,MOB.III,pmoA.tot,amoA.tot,amoA.AOA,amoA.AOB,NOB.nxr,DsrAB.red,HydA
40,0.5185139398778874,2.187238619831479,3.225542750477654,1.141165618631263,MayberryNW_TuleB_D1,7.305906956246267,7.030264984111089,3.8805253574927434,3.437119206162107,0.0,0.0,4.675790526694862,6.420634744502113,6.198560815934044,3.611367387884659,6.4323766761833445,9.807897976840897,11.36291844896262
41,0.5185139398778874,1.6232492903979006,3.225542750477654,1.141165618631263,MayberryNW_TuleB_D2,4.173787935028688,7.387447725606001,0.0,0.0,0.0,0.0,0.0,8.147399620365853,8.147399620365853,0.0,7.932458863434681,9.42182962020463,10.541969332935635
42,0.47712125471966244,2.0081741840064264,2.219964483666896,0.26870739809050403,MayberryNW_TuleC_D1,5.374700172145344,6.842507808645341,3.0987156314746853,2.086246981482878,0.0,0.0,3.6795338775284128,8.199757164058692,8.174958692799724,2.325004312660665,7.57603217091861,7.842394554513997,10.750242705646297
43,0.47712125471966244,1.6739419986340878,2.219964483666896,0.26870739809050403,MayberryNW_TuleC_D2,5.823033459414252,6.980223136146685,0.0,0.0,0.0,0.0,0.0,7.942912558766359,7.927352234677627,1.4003889357338135,8.097253898786196,9.303551785007153,10.56117369377413
44,0.568201724066995,2.257438566859814,2.8902959399099157,0.9904990645771564,MayberryNW_CattailA_D1,6.573466861883326,6.392060476215333,3.804638937748402,0.0,1.5963963242861954,0.0,4.087253987555187,5.67191352625075,5.611367387884659,1.0671587139923677,5.257427805898779,9.06067973258342,11.43030380674425
45,0.568201724066995,1.675778341674085,2.8902959399099157,0.9904990645771564,MayberryNW_CattailA_D2,5.3979704396234345,6.548003484469977,2.239436680342556,0.0,0.0,1.3804273509396172,2.8729432355506774,8.133328738617012,8.091881448019773,2.555502547247686,8.143868005256778,9.559294071973584,11.11912082102866
46,0.568201724066995,2.366236123718293,2.939415163619838,1.2838869336569936,MayberryNW_CattailB_D1,6.537477608641031,5.409592927583156,3.0192483543353297,0.0,0.0,0.0,3.0192483543353297,6.997604559824812,6.909966813381823,2.9129373216661563,6.0063315458639766,8.241749238935837,10.834938749594945
47,0.568201724066995,1.606381365110605,2.939415163619838,1.2838869336569936,MayberryNW_CattailB_D2,5.485978157424306,7.8041913889288015,3.1514421544379987,0.0,0.0,0.0,3.1514421544379987,8.181748649258477,8.181748649258477,0.0,7.849971256267819,9.584533747571928,10.53738855026966
48,0.505149978319906,2.140193678578631,3.1158275111785034,1.2112026309149444,MayberryNW_CattailC_D1,5.9652921991918,7.280815975283439,4.930349774815793,0.0,0.0,0.0,4.930349774815793,7.141960527946859,7.1115528333508236,0.0,7.138088776920785,10.136629737604451,11.673445344244367
49,0.505149978319906,1.5314789170422551,3.1158275111785034,1.2112026309149444,MayberryNW_CattailC_D2,3.821115846141566,6.2892651524486265,2.241898123360951,0.0,0.0,0.0,2.241898123360951,7.877430642135047,7.877430642135047,0.0,8.48466961326119,8.324023126120588,9.459129910048151
50,0.41525291872463466,2.0253058652647704,0.320509527887743,0.03842647269621889,Browns_TuleA_D1,0.0,1.126772658701761,3.482331306803901,0.0,0.0,1.2103692266141628,3.7538144831486475,7.066728931616007,6.9129373216661625,3.7607984863146613,7.04033255167051,6.479484215062639,6.197355119577384
51,0.41525291872463466,2.0253058652647704,0.320509527887743,0.03842647269621889,Browns_TuleA_D2,3.7467480980020786,0.0,5.577236259666921,6.212144095030611,0.0,0.0,6.929338557106323,5.905859050143912,5.637193979120627,2.9962883960707223,7.978551513241463,9.627876439758417,9.820708693339778
