"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"	"OTU"	"Kingdom_r"	"Phylum_r"	"Class_r"	"Order_r"	"Family_r"	"Genus_r"	"Taxonomy_r"	"OTU_r"
"4516"	"k__Archaea;p__Crenarchaeota;c__pMC2A209;o__pMC2A209CL;f__pMC2A209CL;g__pMC2A209CL"	"Archaea"	"Crenarchaeota"	"pMC2A209"	"pMC2A209CL"	"pMC2A209CL"	"pMC2A209CL"	"Crenarchaeota"	"otu_5167"	0.426250233914101	0.19754430062582	0	0	0	0	0.19754430062582	0.17228457475333
"2177"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__CenarchaeaceaeFA"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"CenarchaeaceaeFA"	"Crenarchaeota"	"otu_2992"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	0	0.19754430062582	-0.186206668723786
"4043"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__CenarchaeaceaeFA"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"CenarchaeaceaeFA"	"Crenarchaeota"	"otu_473"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	0	0.19754430062582	0
"4905"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__CenarchaeaceaeFA"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"CenarchaeaceaeFA"	"Crenarchaeota"	"otu_553"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	0	0.19754430062582	-0.226275699375861
"178"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"Nitrosopumilus"	"Crenarchaeota"	"otu_1158"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	-0.527282264943766	0.19754430062582	-0.197567886663464
"247"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"Nitrosopumilus"	"Crenarchaeota"	"otu_122"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	-0.527282264943766	0.19754430062582	0
"258"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"Nitrosopumilus"	"Crenarchaeota"	"otu_123"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	-0.527282264943766	0.19754430062582	-0.390558286444317
"1743"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"Nitrosopumilus"	"Crenarchaeota"	"otu_2593"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	-0.527282264943766	0.19754430062582	-0.510606187495837
"3056"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"Nitrosopumilus"	"Crenarchaeota"	"otu_3807"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	-0.527282264943766	0.19754430062582	-0.238885568126219
"6095"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Cenarchaeales"	"Cenarchaeaceae"	"Nitrosopumilus"	"Crenarchaeota"	"otu_93"	0.426250233914101	0.19754430062582	0	-0.482990692275905	-0.484098027900352	-0.527282264943766	0.19754430062582	-0.30211606392924
