"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"	"OTU"	"Kingdom_r"	"Phylum_r"	"Class_r"	"Order_r"	"Family_r"	"Genus_r"	"Taxonomy_r"	"OTU_r"
"4708"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_528"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"4726"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5297"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.41384891427734
"4730"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_530"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"4754"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5322"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.556100049616748
"4773"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_534"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.323457017166081
"4800"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5364"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"4861"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5420"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"4916"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5470"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5056"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5597"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.45459263029437
"5082"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_562"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0.727260599731098
"5179"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5710"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0.536292587881633
"5199"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5729"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5247"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5772"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0.567292346676192
"5273"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5796"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.354354768958776
"5279"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5800"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5362"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5877"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.65734290925576
"5407"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5918"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.608234427594847
"5461"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_5967"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0.545016098563825
"5535"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_6034"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5544"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_6042"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5615"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_6106"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5631"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_6121"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5770"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_6248"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5853"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_6323"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0.608323110318666
"5933"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_690"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.680648233478603
"5941"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_698"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"5962"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_716"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.273714882006522
"6000"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_750"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0
"6088"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_83"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.392881817771313
"6162"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_897"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.684354445741162
"6195"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_926"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0.580113880436246
"6256"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_981"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	0.523930415456385
"6271"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	"otu_995"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675	-0.58614466120423
"2019"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__ADurb.Bin120"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"ADurb.Bin120"	"Chloroflexi"	"otu_2824"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675	0
"3835"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__ADurb.Bin120"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"ADurb.Bin120"	"Chloroflexi"	"otu_4481"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675	0
"420"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_1376"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	-0.367223004277937
"422"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_1378"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.537290337840973
"647"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_1581"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0
"787"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_1708"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.549508787345243
"1069"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_1963"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.545413950292098
"1071"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_1965"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0
"1124"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_2011"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.379209292570599
"1257"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_2132"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.519681060129364
"1531"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_2381"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.547883456192943
"1571"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_2417"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.486576828814457
"1633"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_2473"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.576242900957403
"2872"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_360"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0
"3289"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_3982"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0
"3907"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_4547"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.546980626275692
"3926"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_4564"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.534499767267558
"4177"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_4795"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0
"4355"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_4958"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.664304742739033
"4607"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_5187"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.386012855386155
"4933"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_5486"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.48655729653088
"5117"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_5653"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0
"5162"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_5696"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.327007173490556
"5328"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_5846"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	-0.462070188667683
"5569"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_6065"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.572718072468538
"5648"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_6137"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.607718364414552
"5742"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_6222"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.482892884627966
"5778"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_6255"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.435873916006047
"6045"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_791"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.663563836425729
"6062"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_806"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.389062651269471
"6123"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_861"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.684889135863492
"6129"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_867"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0
"6133"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	"otu_870"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675	0.689661420502367
"297"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolineaceae UCG-001"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolineaceae UCG-001"	"Chloroflexi"	"otu_1264"	-0.482964558949783	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675	0.65686181849561
