Consensus.lineage	Kingdom	Phylum	Class	Order	Family	Genus	Taxonomy	Kingdom_r	Phylum_r	Class_r	Order_r	Family_r	Genus_r	Taxonomy_r	OTU_r	OTU
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1633
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_5781
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.334325313568115	otu_4153
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_807
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_4621
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_4525
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1602
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_862
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.294081658124924	otu_2192
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1061
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_943
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.420383960008621	otu_5391
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.166797652840614	otu_2725
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_4415
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.232914134860039	otu_3015
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.208796009421349	otu_3855
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.190350651741028	otu_3342
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_5615
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1991
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.3129503428936	otu_3173
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_578
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.271987468004227	otu_3710
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_6114
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_3845
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_3359
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.179403498768806	otu_615
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_3649
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1190
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_5103
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.245062500238419	otu_3913
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_703
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_5471
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.350265175104141	otu_4412
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_472
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_4266
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1548
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.221884533762932	otu_2064
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.340329885482788	otu_2065
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_4200
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_3464
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_2980
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.33061221241951	otu_4751
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.20473924279213	otu_2727
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.358575791120529	otu_2220
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.173439800739288	otu_2334
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_3187
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_5858
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.38901761174202	otu_3750
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.359328657388687	otu_2676
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_983
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1741
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_2709
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_4094
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_297
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.194154843688011	otu_1074
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.206324845552444	otu_2867
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.223305881023407	otu_5883
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_5330
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_3244
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1258
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1590
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.299038499593735	otu_4635
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_1766
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.322992414236069	otu_1211
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.238453701138496	otu_6048
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_648
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.281043916940689	otu_2929
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.316878825426102	otu_5301
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_3759
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.198378831148148	otu_3658
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0	otu_3890
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.199969813227654	otu_3927
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.280045449733734	otu_1873
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.261391222476959	otu_491
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.261397421360016	otu_5429
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	0.344700962305069	otu_5212
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__SphingobacterialesOR;g__SphingobacterialesOR	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	SphingobacterialesOR	SphingobacterialesOR	Bacteroidetes	-0.426250219345093	0	-0.44038712978363	-0.44038712978363	0	0	0	-0.306436628103256	otu_3166
