"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"	"Kingdom_r"	"Phylum_r"	"Class_r"	"Order_r"	"Family_r"	"Genus_r"	"Taxonomy_r"
"960"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Ulvibacter"	"Bacteroidota"	-0.48415272058559	0	0	0	0	-0.343612118011158	0
"1005"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zeaxanthinibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Zeaxanthinibacter"	"Bacteroidota"	-0.48415272058559	0	0	0	0	0.254976933871096	0
"603"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9 marine group;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"NS9 marine group"	"NS9 marine groupFA"	"Bacteroidota"	-0.48415272058559	0	0	0	0	0	0
"841"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"SphingobacterialesOR"	"SphingobacterialesOR"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"466"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__AKYH767;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	"AKYH767FA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	-0.641900466077256	-0.641900466077256	0
"145"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__CMW-169;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"CMW-169"	"CMW-169FA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"270"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS 17;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS 17"	"env.OPS 17FA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"285"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__FFCH9454;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"FFCH9454"	"FFCH9454FA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"429"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__KD1-131;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"KD1-131"	"KD1-131FA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"430"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__KD3-93;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"KD3-93"	"KD3-93FA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"461"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Lentimicrobiaceae"	"LentimicrobiaceaeFA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0.361772072097436	0.363747197933584	0
"463"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobium"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Lentimicrobiaceae"	"Lentimicrobium"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0.361772072097436	0	0
"602"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12 marine group;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12 marine group"	"NS11-12 marine groupFA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"796"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__S15A-MN91;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"S15A-MN91"	"S15A-MN91FA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"571"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"862"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__ST-12K33;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"ST-12K33"	"ST-12K33FA"	"Bacteroidota"	-0.48415272058559	0	0	-0.359318595472847	0	0	0
"111"	"k__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum"	"Bacteria"	"Bacteroidota"	"Chlorobia"	"Chlorobiales"	"Chlorobiaceae"	"Chlorobaculum"	"Bacteroidota"	-0.48415272058559	0	0.29301736262088	0.29301736262088	0.29301736262088	0.264391286059164	0
"112"	"k__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium"	"Bacteria"	"Bacteroidota"	"Chlorobia"	"Chlorobiales"	"Chlorobiaceae"	"Chlorobium"	"Bacteroidota"	-0.48415272058559	0	0.29301736262088	0.29301736262088	0.29301736262088	0.271486365384741	0
"388"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__;g__"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"IgnavibacterialesOR"	"IgnavibacterialesOR"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0	0	0
"33"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__BSV40;g__"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"BSV40"	"BSV40FA"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0.556874889970244	0.556874889970244	0
"389"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"Ignavibacteriaceae"	"Ignavibacterium"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0	0	0
"456"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__LD-RB-34;g__"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"LD-RB-34"	"LD-RB-34FA"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0	0	0
"510"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"Melioribacteraceae"	"MelioribacteraceaeFA"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0.271524387995482	0	0
"392"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__IheB3-7"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"Melioribacteraceae"	"IheB3-7"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0.271524387995482	0	0
"671"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__PHOS-HE36;g__"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"PHOS-HE36"	"PHOS-HE36FA"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0	0	0
"858"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__SR-FBR-L83;g__"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"SR-FBR-L83"	"SR-FBR-L83FA"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0	0	0
"954"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__UA-50;g__"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"Ignavibacteriales"	"UA-50"	"UA-50FA"	"Bacteroidota"	-0.48415272058559	0	0	0.271348342411321	0	0	0
"830"	"k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__;g__"	"Bacteria"	"Bacteroidota"	"Ignavibacteria"	"SJA-28"	"SJA-28OR"	"SJA-28OR"	"Bacteroidota"	-0.48415272058559	0	0	0	0	0	0
"425"	"k__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__;g__"	"Bacteria"	"Bacteroidota"	"Kapabacteria"	"Kapabacteriales"	"KapabacterialesOR"	"KapabacterialesOR"	"Bacteroidota"	-0.48415272058559	0	-0.663598961038114	-0.663598961038114	-0.663598961038114	-0.663598961038114	0
"31"	"k__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales;f__BSV26;g__"	"Bacteria"	"Bacteroidota"	"Kryptonia"	"Kryptoniales"	"BSV26"	"BSV26FA"	"Bacteroidota"	-0.48415272058559	0	-0.47410735402831	-0.47410735402831	-0.472317396239302	-0.472317396239302	0
"565"	"k__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales;f__MSB-3C8;g__"	"Bacteria"	"Bacteroidota"	"Kryptonia"	"Kryptoniales"	"MSB-3C8"	"MSB-3C8FA"	"Bacteroidota"	-0.48415272058559	0	-0.47410735402831	-0.47410735402831	0	0	0
"605"	"k__Bacteria;p__Bacteroidota;c__OC31;o__;f__;g__"	"Bacteria"	"Bacteroidota"	"OC31"	"OC31CL"	"OC31CL"	"OC31CL"	"Bacteroidota"	-0.48415272058559	0	-0.636684081745108	-0.636684081745108	-0.636684081745108	-0.636684081745108	0
"368"	"k__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__HK-RBC54"	"Bacteria"	"Bacteroidota"	"Rhodothermia"	"Balneolales"	"Balneolaceae"	"HK-RBC54"	"Bacteroidota"	-0.48415272058559	0	0	0.388359522172675	0.388359522172675	0	0
"769"	"k__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__"	"Bacteria"	"Bacteroidota"	"Rhodothermia"	"Rhodothermales"	"Rhodothermaceae"	"RhodothermaceaeFA"	"Bacteroidota"	-0.48415272058559	0	0	0	0	0	0
"1041"	"k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"BacteriovoracaceaeFA"	"Bdellovibrionota"	-0.48415272058559	-0.30088264592996	0	-0.301484442083161	-0.301484442083161	-0.445358975559052	-0.30088264592996
"1042"	"k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Bacteriovorax"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Bacteriovorax"	"Bdellovibrionota"	-0.48415272058559	-0.30088264592996	0	-0.301484442083161	-0.301484442083161	0	-0.30088264592996
"661"	"k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	"Bdellovibrionota"	-0.48415272058559	-0.30088264592996	0	-0.301484442083161	-0.301484442083161	0	-0.30088264592996
"10"	"k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	"Bdellovibrionota"	-0.48415272058559	-0.30088264592996	0	0	0	-0.380704009142375	-0.30088264592996
"618"	"k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27 clade"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27 clade"	"Bdellovibrionota"	-0.48415272058559	-0.30088264592996	0	0	0	0	-0.30088264592996
"1037"	"k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__;g__"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"0319-6G20"	"0319-6G20OR"	"0319-6G20OR"	"Bdellovibrionota"	-0.48415272058559	-0.30088264592996	-0.451424268253807	0	0	0	-0.30088264592996
"420"	"k__Bacteria;p__Caldatribacteriota;c__JS1;o__;f__;g__"	"Bacteria"	"Caldatribacteriota"	"JS1"	"JS1CL"	"JS1CL"	"JS1CL"	"Caldatribacteriota"	-0.48415272058559	0.417500875429731	0.417500875429731	0.417500875429731	0.417500875429731	0.417500875429731	0.417500875429731
"40"	"k__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__"	"Bacteria"	"Calditrichota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"CalditrichaceaeFA"	"Calditrichota"	-0.48415272058559	0	0	0	0	0.685278960896357	0
"39"	"k__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix"	"Bacteria"	"Calditrichota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"Caldithrix"	"Calditrichota"	-0.48415272058559	0	0	0	0	0	0
"42"	"k__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Calorithrix"	"Bacteria"	"Calditrichota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"Calorithrix"	"Calditrichota"	-0.48415272058559	0	0	0	0	-0.617088716941345	0
"410"	"k__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__JdFR-76"	"Bacteria"	"Calditrichota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"JdFR-76"	"Calditrichota"	-0.48415272058559	0	0	0	0	0	0
"833"	"k__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__SM23-31"	"Bacteria"	"Calditrichota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"	"SM23-31"	"Calditrichota"	-0.48415272058559	0	0	0	0	0	0
"43"	"k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__;g__"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"CampylobacteralesOR"	"CampylobacteralesOR"	"Campylobacterota"	-0.48415272058559	0.414298074802477	0.414298074802477	0.414298074802477	0	0	0.414298074802477
"885"	"k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Sulfurimonadaceae"	"Sulfuricurvum"	"Campylobacterota"	-0.48415272058559	0.414298074802477	0.414298074802477	0.414298074802477	0.383732876170992	0.384195799859473	0.414298074802477
"887"	"k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Sulfurimonadaceae"	"Sulfurimonas"	"Campylobacterota"	-0.48415272058559	0.414298074802477	0.414298074802477	0.414298074802477	0.383732876170992	0.303741247736498	0.414298074802477
"889"	"k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Sulfurospirillaceae"	"Sulfurospirillum"	"Campylobacterota"	-0.48415272058559	0.414298074802477	0.414298074802477	0.414298074802477	0	0	0.414298074802477
"890"	"k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Sulfurovaceae"	"Sulfurovum"	"Campylobacterota"	-0.48415272058559	0.414298074802477	0.414298074802477	0.414298074802477	0.46902970382108	0.46902970382108	0.414298074802477
"113"	"k__Bacteria;p__Chloroflexi;c__;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"ChloroflexiPH"	"ChloroflexiPH"	"ChloroflexiPH"	"ChloroflexiPH"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.585607140706318	0.585607140706318	0.585607140706318	0.585607140706318	0.699935218184675
"1007"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"AnaerolineaeCL"	"AnaerolineaeCL"	"AnaerolineaeCL"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0	0	0	0.699935218184675
"46"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__1-20;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"1-20"	"1-20OR"	"1-20OR"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0	0	0	0.699935218184675
"398"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__ADurb.Bin180;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"ADurb.Bin180"	"ADurb.Bin180OR"	"ADurb.Bin180OR"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0	0	0	0.699935218184675
"807"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"AnaerolineaceaeFA"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.292488361126334	0.699935218184675
"393"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__ADurb.Bin120"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"ADurb.Bin120"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675
"743"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.633753072003148	0.699935218184675
"804"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolineaceae UCG-001"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolineaceae UCG-001"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675
"13"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Bellilinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Bellilinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.657389847312159	0.699935218184675
"349"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__GWD2-49-16"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"GWD2-49-16"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675
"465"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Leptolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Leptolinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.609465196486775	0.699935218184675
"468"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Levilinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Levilinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.370499142522068	0.699935218184675
"479"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Longilinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Longilinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.581943587646908	0.699935218184675
"624"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Ornatilinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Ornatilinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675
"656"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Pelolinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Pelolinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.673406545934838	0.699935218184675
"746"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__RBG-16-58-14"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"RBG-16-58-14"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675
"923"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Thermomarinilinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Thermomarinilinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0	0.699935218184675
"965"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UTCFX1"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"UTCFX1"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.500524662086779	0.500524662086779	0.284109506993303	0.699935218184675
"1017"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Ardenticatenales"	"ArdenticatenalesOR"	"ArdenticatenalesOR"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0	0	0	0.699935218184675
"38"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	"CaldilineaceaeFA"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.543144174269894	0.543144174269894	0.547727083436579	0.699935218184675
"477"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Litorilinea"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	"Litorilinea"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.543144174269894	0.543144174269894	0.477273193395022	0.699935218184675
"566"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__MSB-5B2;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"MSB-5B2"	"MSB-5B2OR"	"MSB-5B2OR"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0	0	0	0.699935218184675
"741"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"RBG-13-54-9"	"RBG-13-54-9OR"	"RBG-13-54-9OR"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0	0	0	0.699935218184675
"809"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"SBR1031OR"	"SBR1031OR"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.457041032350351	0.556877471099355	0.556877471099355	0.699935218184675
"5"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	"A4bFA"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0.457041032350351	0	0	0.699935218184675
"829"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__;g__"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SJA-15"	"SJA-15OR"	"SJA-15OR"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0	0	0	0.699935218184675
"921"	"k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Thermoflexales;f__Thermoflexaceae;g__Thermoflexus"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Thermoflexales"	"Thermoflexaceae"	"Thermoflexus"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.521047453977997	0	0	0	0.699935218184675
"778"	"k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	"RoseiflexaceaeFA"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.468243699202248	-0.34336036760953	-0.34336036760953	-0.34336036760953	0.699935218184675
"453"	"k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__AKYG1722;g__"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"AKYG1722"	"AKYG1722FA"	"Chloroflexi"	-0.48415272058559	0.699935218184675	0.468243699202248	0.6296639442955	0.461242046318399	0.461242046318399	0.699935218184675
