"Sample"	"1047887"	"1047890"	"1047893"	"1047896"	"1047899"	"1047902"	"1047905"	"1047908"	"1047911"	"1047914"	"1047917"	"1047920"	"1047923"	"1047926"	"1047929"	"1047932"	"1047935"	"1047938"	"1047941"	"1047944"	"1047947"	"1047950"	"1047956"	"1047959"	"1047962"	"1047965"	"1047968"	"1047971"	"1047974"	"1047977"	"1047983"	"1047986"	"1047989"	"1047992"	"1047995"	"1047998"	"1048001"	"1048004"	"1048007"	"1048010"	"1048013"	"1048016"	"1048019"	"1048022"	"1048025"	"1048028"	"1048031"	"1048034"	"1048037"	"1048040"	"1048043"	"1048046"	"1048049"	"1048052"	"1048055"	"1048058"	"1048061"	"1048064"	"1048067"	"1048070"	"1048073"	"1048076"	"1048079"	"1048085"	"1048088"	"1048091"	"1048094"	"1048097"	"1048100"	"1048103"	"1048106"	"1048109"	"1048112"	"1048115"	"1048118"	"1048121"	"1048124"	"1048127"	"1048130"	"1048133"	"1048136"	"1048139"	"1048145"	"1048148"	"1048151"	"1048154"	"1048157"	"1048160"	"1072532"	"1072533"	"1072534"	"1072535"	"1072536"	"1072537"	"1072538"	"1072539"	"1072540"	"1072541"	"1072542"	"1072543"	"1072544"	"1072545"	"1072546"	"1072547"	"1072548"	"1072549"	"1072550"	"1072551"	"1072552"	"1072553"	"1072554"	"1072555"	"1072556"	"1072557"	"1072558"	"1072562"	"1072570"	"1072571"	"1072572"	"1072573"	"1072574"	"1072575"	"1072576"	"1072577"	"1072578"	"1072579"	"1072580"	"1072581"	"1072582"	"1072583"	"1072584"	"1072585"	"1072586"	"1072587"	"1072589"	"1072590"	"1072591"
"amoA-AOA_Root;_Archaea;_Thaumarchaeota;_Nitrososphaeria;_Nitrososphaerales;_Nitrososphaeraceae"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11"	"11"	"19"	"14"	"23"	"1"	"32"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"16"	"4"	"20"	"6"	"12"	"13"	"1"	"3"	"0"	"1"	"0"	"14"	"6"	"7"	"4"	"16"	"6"	"17"	"6"	"0"	"0"	"0"	"1"	"5"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"
"amoA-AOA_Root;_Archaea;_Thaumarchaeota;_Nitrososphaeria;_Nitrososphaerales;_Nitrososphaeraceae;_Candidatus_Nitrosocosmicus"	"2"	"4"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26"	"11"	"17"	"20"	"44"	"3"	"11"	"19"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"5"	"16"	"4"	"8"	"8"	"0"	"2"	"1"	"0"	"1"	"9"	"3"	"11"	"10"	"27"	"2"	"12"	"6"	"10"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"1"	"2"	"0"	"0"	"0"	"0"	"0"
"amoA-AOA_Root;_Archaea;_Thaumarchaeota;_Nitrososphaeria;_Nitrososphaerales;_Nitrososphaeraceae;_Nitrososphaera"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"6"	"1"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"54"	"33"	"50"	"36"	"58"	"20"	"56"	"42"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"7"	"7"	"8"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"3"	"3"	"5"	"5"	"2"	"4"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"35"	"12"	"49"	"34"	"20"	"48"	"1"	"15"	"0"	"9"	"0"	"45"	"5"	"27"	"11"	"57"	"6"	"47"	"16"	"19"	"0"	"0"	"0"	"13"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"
"amoA-AOA_Root;_Archaea;_Thaumarchaeota;_unclassified_Thaumarchaeota;_Candidatus_Nitrosotalea"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"amoA-AOA_Root;_Archaea;_Thaumarchaeota;_unclassified_Thaumarchaeota;_Candidatus_Nitrosotenuis"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"3"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"3"	"6"	"7"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"4"	"7"	"3"	"1"	"3"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"amoA-AOA_Root;_Archaea;_Thaumarchaeota;_unclassified_Thaumarchaeota;_unclassified_Thaumarchaeota_"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"amoA-AOA_Root;_Bacteria;_Proteobacteria;_Betaproteobacteria;_Nitrosomonadales;_Nitrosomonadaceae;_Nitrosomonas"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"amoA-AOB_Root;_Bacteria;_Proteobacteria"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"amoA-AOB_Root;_Bacteria;_Proteobacteria;_Betaproteobacteria"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"1"	"1"	"3"	"0"	"0"	"1"	"2"	"0"	"1"	"1"	"2"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"6"	"1"	"3"	"0"	"1"	"2"	"2"	"1"	"1"	"4"	"4"	"4"	"3"	"3"	"1"	"1"	"0"	"0"
"amoA-AOB_Root;_Bacteria;_Proteobacteria;_Betaproteobacteria;_Nitrosomonadales"	"7"	"3"	"4"	"2"	"4"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"4"	"3"	"4"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"6"	"7"	"1"	"11"	"10"	"1"	"8"	"2"	"3"	"3"	"3"	"7"	"9"	"10"	"5"	"7"	"6"	"6"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"4"	"8"	"11"	"1"	"1"	"9"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"14"	"2"	"11"	"3"	"7"	"1"	"6"	"8"	"2"	"2"	"7"	"10"	"9"	"7"	"2"	"13"	"3"	"0"	"0"	"1"
"amoA-AOB_Root;_Bacteria;_Proteobacteria;_Betaproteobacteria;_Nitrosomonadales;_Nitrosomonadaceae"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"1"	"0"	"1"	"3"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
